Symbol,Entry date,Exit date,Type,Entry price,Exit price,Qty,Profit,Actual RR,Size factor
AAVEUSDT,2025-01-05 13:00:00,2025-01-05 14:00:00,short_partial,345.0888,342.3588908479766,9157.813908008762,25000.0,1.0,0.5
AAVEUSDT,2025-01-05 13:00:00,2025-01-06 01:00:00,short,345.0888,336.8990725439299,9157.813908008762,75000.0,3.0,1.0
AAVEUSDT,2025-01-11 18:30:00,2025-01-11 20:15:00,long_partial,285.24836,287.6941290176663,11243.907254267198,27500.0,1.0,0.5
AAVEUSDT,2025-01-11 18:30:00,2025-01-11 21:15:00,long,285.24836,292.5856670529989,11243.907254267198,82500.0,3.0,1.0
AAVEUSDT,2025-01-13 19:30:00,2025-01-13 20:30:00,long_partial,267.93306,272.97276035185354,6002.340990149247,30250.0,1.0,0.5
AAVEUSDT,2025-01-13 19:30:00,2025-01-13 20:45:00,long,267.93306,283.0521610555606,6002.340990149247,90750.0,3.0,1.0
AAVEUSDT,2025-01-14 17:15:00,2025-01-14 19:30:00,long_partial,290.95692,294.71713242702793,8849.2340913571,33275.0,1.0,0.5
AAVEUSDT,2025-01-14 17:15:00,2025-01-15 11:00:00,long,290.95692,287.1967075729721,8849.2340913571,-33275.0,-1.0,1.0
AAVEUSDT,2025-01-18 16:45:00,2025-01-18 16:45:00,short_partial,315.41958,310.2671996766485,6458.180086045231,33275.0,1.0,0.5
AAVEUSDT,2025-01-18 16:45:00,2025-01-19 01:00:00,short,315.41958,320.5719603233515,6458.180086045231,-33275.0,-1.0,1.0
AAVEUSDT,2025-02-05 05:30:00,2025-02-05 05:45:00,long_partial,266.78535999999997,270.3884343277829,9235.16890656964,33275.0,1.0,0.5
AAVEUSDT,2025-02-05 05:30:00,2025-02-05 11:00:00,long,266.78535999999997,277.5945829833487,9235.16890656964,99825.0,3.0,1.0
AAVEUSDT,2025-02-15 13:15:00,2025-02-15 14:00:00,short_partial,256.93284,255.15453854856133,20582.84323526148,36602.5,1.0,0.5
AAVEUSDT,2025-02-15 13:15:00,2025-02-15 17:15:00,short,256.93284,251.597935645684,20582.84323526148,109807.5,3.0,1.0
AAVEUSDT,2025-02-20 01:15:00,2025-02-20 02:45:00,long_partial,252.8433,255.1776170012609,17248.19293105939,40262.75,1.0,0.5
AAVEUSDT,2025-02-20 01:15:00,2025-02-20 12:00:00,long,252.8433,259.8462510037827,17248.19293105939,120788.25,3.0,1.0
AAVEUSDT,2025-02-22 21:15:00,2025-02-22 22:00:00,long_partial,247.504,249.16524680428236,26660.111481226944,44289.025,1.0,0.5
AAVEUSDT,2025-02-22 21:15:00,2025-02-23 02:45:00,long,247.504,245.84275319571762,26660.111481226944,-44289.025,-1.0,1.0
AAVEUSDT,2025-02-25 20:00:00,2025-02-25 20:15:00,long_partial,198.83154,202.3898089820278,12446.789498965942,44289.025,1.0,0.5
AAVEUSDT,2025-02-25 20:00:00,2025-02-26 10:45:00,long,198.83154,209.50634694608343,12446.789498965942,132867.075,3.0,1.0
AAVEUSDT,2025-02-27 06:00:00,2025-02-27 06:30:00,long_partial,205.22871999999998,208.26795091534294,16029.689371102799,48717.9275,1.0,0.5
AAVEUSDT,2025-02-27 06:00:00,2025-02-27 14:45:00,long,205.22871999999998,202.18948908465703,16029.689371102799,-48717.9275,-1.0,1.0
AAVEUSDT,2025-02-27 19:00:00,2025-02-27 19:30:00,short_partial,204.09738,201.51176630645114,18841.920439063284,48717.9275,1.0,0.5
AAVEUSDT,2025-02-27 19:00:00,2025-02-28 01:30:00,short,204.09738,196.34053891935343,18841.920439063284,146153.7825,3.0,1.0
AAVEUSDT,2025-02-28 10:45:00,2025-02-28 13:30:00,short,182.3139,185.99988114514954,29077.587833307087,-107179.44050000001,-1.0,1.0
AAVEUSDT,2025-03-05 00:15:00,2025-03-05 03:30:00,long_partial,206.45626000000001,210.5360271913566,12478.710634606487,50910.2342375,1.0,0.5
AAVEUSDT,2025-03-05 00:15:00,2025-03-05 08:00:00,long,206.45626000000001,218.69556157406976,12478.710634606487,152730.7027125,3.0,1.0
AAVEUSDT,2025-03-19 06:00:00,2025-03-19 09:30:00,long_partial,170.98734000000002,172.38673473313546,40018.19953672073,56001.25766125,1.0,0.5
AAVEUSDT,2025-03-19 06:00:00,2025-03-19 10:45:00,long,170.98734000000002,175.18552419940633,40018.19953672073,168003.77298375,3.0,1.0
AAVEUSDT,2025-04-25 16:15:00,2025-04-25 16:45:00,short,166.36206,168.72902805526627,52050.87858310414,-123202.76685474999,-1.0,1.0
AAVEUSDT,2025-05-11 13:00:00,2025-05-11 13:15:00,short_partial,221.75262,219.73498991169888,29004.976975379006,58521.31425600625,1.0,0.5
AAVEUSDT,2025-05-11 13:00:00,2025-05-11 15:45:00,short,221.75262,215.6997297350966,29004.976975379006,175563.94276801875,3.0,1.0
AAVEUSDT,2025-05-12 04:30:00,2025-05-12 07:00:00,short,221.00112000000001,223.41321433612833,53375.56223852624,-128746.89136321376,-1.0,1.0
AAVEUSDT,2025-05-20 16:15:00,2025-05-20 18:30:00,short_partial,262.00296000000003,258.0831646830758,15601.522133944713,61154.77339752653,1.0,0.5
AAVEUSDT,2025-05-20 16:15:00,2025-05-21 17:15:00,short,262.00296000000003,250.24357404922728,15601.522133944713,183464.3201925796,3.0,1.0
AAVEUSDT,2025-05-22 07:15:00,2025-05-22 08:00:00,long_partial,252.21456,254.85143616917335,25511.342369318838,67270.25073727919,1.0,0.5
AAVEUSDT,2025-05-22 07:15:00,2025-05-23 02:15:00,long,252.21456,260.1251885075201,25511.342369318838,201810.7522118383,3.0000000000000107,1.0
AAVEUSDT,2025-05-31 12:15:00,2025-05-31 13:00:00,long_partial,248.63174,251.18873518785753,28939.15333216116,73997.27581100712,1.0,0.5
AAVEUSDT,2025-05-31 12:15:00,2025-06-01 00:00:00,long,248.63174,246.07474481214248,28939.15333216116,-73997.27581100712,-1.0,1.0
AAVEUSDT,2025-06-04 02:45:00,2025-06-04 03:15:00,short,265.3797,267.6056316557574,66486.56585624494,-147994.5516220142,-1.0,1.0
AAVEUSDT,2025-06-11 00:30:00,2025-06-11 04:00:00,short,307.08294,311.0530355306589,35413.461201418315,-140594.82404091355,-1.0,1.0
AAVEUSDT,2025-06-25 20:45:00,2025-06-25 22:00:00,short_partial,258.32562,256.12439028017354,30338.742393819095,66782.54141943391,1.0,0.5
AAVEUSDT,2025-06-25 20:45:00,2025-06-26 02:00:00,short,258.32562,260.5268497198265,30338.742393819095,-66782.54141943391,-1.0,1.0
AAVEUSDT,2025-07-05 15:15:00,2025-07-05 16:15:00,long,270.94702,269.11941727842145,73082.12078142643,-133565.08283886782,-1.0,1.0
AAVEUSDT,2025-07-13 21:00:00,2025-07-13 21:30:00,long,311.36602,308.57998482318703,45543.87171883258,-126886.82869692445,-1.0,1.0
AAVEUSDT,2025-07-17 12:45:00,2025-07-17 13:30:00,long,324.19032,320.2003582478078,30211.43929408574,-120542.48726207823,-1.0,1.0
AAVEUSDT,2025-07-23 02:45:00,2025-07-23 06:00:00,short_partial,307.97472,305.1905097711972,20565.142982793946,57257.68144948715,1.0,0.5
AAVEUSDT,2025-07-23 02:45:00,2025-07-23 10:00:00,short,307.97472,299.6220893135916,20565.142982793946,171773.04434846147,3.0,1.0
AAVEUSDT,2025-07-23 20:00:00,2025-07-23 20:15:00,short_partial,290.79042,287.3227009539409,18162.78907197343,62983.44959443588,1.0,0.5
AAVEUSDT,2025-07-23 20:00:00,2025-07-24 06:30:00,short,290.79042,280.38726286182276,18162.78907197343,188950.34878330762,3.0,1.0
ADAUSDT,2025-01-02 20:00:00,2025-01-03 00:15:00,short,0.9588137999999999,0.9680223035412082,5429763.889023745,-50000.0,-1.0,1.0
ADAUSDT,2025-01-06 05:00:00,2025-01-06 06:15:00,long,1.0879198,1.0778927588878593,4737190.111097348,-47500.0,-1.0,1.0
ADAUSDT,2025-01-17 15:15:00,2025-01-17 15:15:00,long_partial,1.1145664,1.1289448696630087,1569186.4662096992,22562.5,1.0,0.5
ADAUSDT,2025-01-17 15:15:00,2025-01-17 20:30:00,long,1.1145664,1.157701808989026,1569186.4662096992,67687.5,3.0,1.0
ADAUSDT,2025-01-25 18:30:00,2025-01-25 19:15:00,long_partial,0.9811338,0.9879079629476276,3663736.7881284268,24818.75,1.0,0.5
ADAUSDT,2025-01-25 18:30:00,2025-01-25 23:45:00,long,0.9811338,0.9743596370523723,3663736.7881284268,-24818.75,-1.0,1.0
ADAUSDT,2025-01-29 08:15:00,2025-01-29 09:00:00,long,0.9418126,0.9342318005366358,6547792.253295125,-49637.5,-1.0,1.0
ADAUSDT,2025-02-03 04:15:00,2025-02-03 07:15:00,short,0.6496968,0.6981539518563769,973140.6653813557,-47155.625,-1.0,1.0
ADAUSDT,2025-02-04 02:00:00,2025-02-04 02:45:00,long,0.8126714,0.7976525643619556,2982777.415615496,-44797.84375,-1.0,1.0
ADAUSDT,2025-02-12 00:15:00,2025-02-12 01:15:00,long,0.7838292,0.77018283185096,3118628.421694309,-42557.9515625,-1.0,1.0
ADAUSDT,2025-02-19 14:00:00,2025-02-19 14:30:00,long,0.7653662,0.7573057274747229,5015841.671513568,-40430.053984375,-1.0,1.0
ADAUSDT,2025-02-24 18:30:00,2025-02-24 19:30:00,short_partial,0.7287545999999999,0.7189174548920572,1952220.4289811796,19204.275642578123,1.0,0.5
ADAUSDT,2025-02-24 18:30:00,2025-02-24 22:00:00,short,0.7287545999999999,0.6992431646761716,1952220.4289811796,57612.826927734364,3.0,1.0
ADAUSDT,2025-02-25 06:15:00,2025-02-25 07:00:00,short_partial,0.6830634,0.6700158360361443,1619053.4313804156,21124.70320683594,1.0,0.5
ADAUSDT,2025-02-25 06:15:00,2025-02-25 07:30:00,short,0.6830634,0.643920708108433,1619053.4313804156,63374.10962050782,3.0,1.0
ADAUSDT,2025-03-12 19:45:00,2025-03-13 04:30:00,short_partial,0.7293558,0.7183129753394646,2104278.0485833483,23237.173527519528,1.0,0.5
ADAUSDT,2025-03-12 19:45:00,2025-03-13 12:30:00,short,0.7293558,0.7403986246605354,2104278.0485833483,-23237.173527519528,-1.0,1.0
ADAUSDT,2025-03-17 15:00:00,2025-03-17 18:30:00,short,0.7196364,0.7279985783292725,5557684.280942857,-46474.34705503906,-1.0,1.0
ADAUSDT,2025-03-31 07:00:00,2025-03-31 07:15:00,short_partial,0.6570113999999999,0.650260386985448,3269926.276776504,22075.314851143557,1.0,0.5
ADAUSDT,2025-03-31 07:00:00,2025-03-31 09:00:00,short,0.6570113999999999,0.6367583609563441,3269926.276776504,66225.94455343067,3.0,1.0
ADAUSDT,2025-04-02 18:45:00,2025-04-02 20:00:00,long,0.6856260000000001,0.6786988478410929,7010917.554347131,-48565.69267251582,-1.0,1.0
ADAUSDT,2025-04-03 09:30:00,2025-04-03 09:45:00,short_partial,0.6522018,0.6474225956037518,4826892.115673974,23068.704019445016,1.0,0.5
ADAUSDT,2025-04-03 09:30:00,2025-04-03 12:15:00,short,0.6522018,0.6378641868112553,4826892.115673974,69206.11205833504,3.0,1.0
ADAUSDT,2025-04-05 00:30:00,2025-04-05 01:00:00,long_partial,0.6599774,0.6650719873735226,4980889.04182326,25375.574421389512,1.0,0.5
ADAUSDT,2025-04-05 00:30:00,2025-04-05 06:30:00,long,0.6599774,0.6548828126264775,4980889.04182326,-25375.574421389512,-1.0,1.0
ADAUSDT,2025-04-14 02:15:00,2025-04-14 02:30:00,short,0.640779,0.6490034318894912,6170778.665895043,-50751.148842779025,-1.0,1.0
ADAUSDT,2025-04-24 20:00:00,2025-04-24 21:15:00,long,0.726544,0.7164838944294729,4792553.225474167,-48213.59140064007,-1.0,1.0
ADAUSDT,2025-05-14 13:00:00,2025-05-14 13:30:00,short,0.820137,0.828967894668302,5186667.212215206,-45802.91183060807,-1.0,1.0
ADAUSDT,2025-06-04 06:30:00,2025-06-04 07:00:00,long_partial,0.6920132,0.6964358689254226,4919288.214064027,21756.383119538837,1.0,0.5
ADAUSDT,2025-06-04 06:30:00,2025-06-04 12:45:00,long,0.6920132,0.6875905310745773,4919288.214064027,-21756.383119538837,-1.0,1.0
ADAUSDT,2025-06-16 13:45:00,2025-06-16 13:45:00,long_partial,0.64371,0.6477592598985982,5372928.304026813,21756.383119538837,1.0,0.5
ADAUSDT,2025-06-16 13:45:00,2025-06-16 16:30:00,long,0.64371,0.6558577796957945,5372928.304026813,65269.149358616516,3.0,1.0
ADAUSDT,2025-06-19 12:30:00,2025-06-19 13:45:00,long,0.5994986,0.5960060077887694,13704446.430670314,-47864.04286298544,-1.0,1.0
ADAUSDT,2025-06-22 13:00:00,2025-06-22 13:15:00,long,0.5468042000000001,0.5406180971482369,7350482.494301934,-45470.84071983617,-1.0,1.0
ADAUSDT,2025-07-07 05:45:00,2025-07-07 07:00:00,long,0.5857262,0.5823804152395666,12910961.63587327,-43197.29868384436,-1.0,1.0
ADAUSDT,2025-07-14 09:30:00,2025-07-14 11:30:00,long,0.7555858,0.7456508373571401,4130607.7561494634,-41037.43374965214,-1.0,1.0
ADAUSDT,2025-07-15 21:15:00,2025-07-15 22:45:00,long_partial,0.7309352,0.7401410150803877,2117442.1668118,19492.781031084764,1.0,0.5
ADAUSDT,2025-07-15 21:15:00,2025-07-16 14:45:00,long,0.7309352,0.758552645241163,2117442.1668118,58478.3430932543,3.0,1.0
ADAUSDT,2025-07-23 20:00:00,2025-07-23 20:15:00,short_partial,0.8155277999999999,0.8040397104858082,1866459.963399925,21442.059134193245,1.0,0.5
ADAUSDT,2025-07-23 20:00:00,2025-07-24 05:45:00,short,0.8155277999999999,0.7810635314574249,1866459.963399925,64326.177402579735,3.0,1.0
ALGOUSDT,2025-01-03 23:45:00,2025-01-04 00:15:00,short_partial,0.4191366,0.4155065091224634,6886879.927635569,25000.0,1.0,0.5
ALGOUSDT,2025-01-03 23:45:00,2025-01-04 01:45:00,short,0.4191366,0.42276669087753665,6886879.927635569,-25000.0,-1.0,1.0
ALGOUSDT,2025-01-04 05:30:00,2025-01-04 08:00:00,long,0.4199584,0.4128403028908625,7024349.237356547,-50000.0,-1.0,1.0
ALGOUSDT,2025-01-09 13:15:00,2025-01-09 13:45:00,short_partial,0.3465918,0.3408433933298597,4131579.646820686,23750.0,1.0,0.5
ALGOUSDT,2025-01-09 13:15:00,2025-01-09 15:30:00,short,0.3465918,0.3523402066701403,4131579.646820686,-23750.0,-1.0,1.0
ALGOUSDT,2025-01-24 14:45:00,2025-01-24 15:15:00,long,0.4208566,0.41457206863443297,7558240.581032415,-47500.0,-1.0,1.0
ALGOUSDT,2025-02-06 09:15:00,2025-02-06 11:15:00,long,0.29251380000000005,0.28865827172932507,11703973.316242876,-45125.0,-1.0,1.0
ALGOUSDT,2025-02-10 14:30:00,2025-02-10 14:30:00,long_partial,0.2888212,0.2925090868140724,5812102.182260531,21434.375,1.0,0.5
ALGOUSDT,2025-02-10 14:30:00,2025-02-11 04:45:00,long,0.2888212,0.2998848604422172,5812102.182260531,64303.125,3.0,1.0
ALGOUSDT,2025-02-14 01:00:00,2025-02-14 03:45:00,long_partial,0.2928132,0.29601036642180556,7374596.561252728,23577.8125,1.0,0.5
ALGOUSDT,2025-02-14 01:00:00,2025-02-14 09:00:00,long,0.2928132,0.3024046992654167,7374596.561252728,70733.4375,3.0,1.0
ALGOUSDT,2025-02-28 21:15:00,2025-03-01 00:30:00,long,0.2389212,0.23576146319481064,16416300.058539677,-51871.1875,-1.0,1.0
ALGOUSDT,2025-03-02 06:30:00,2025-03-02 07:15:00,long,0.25449,0.250795054958278,13336498.261428617,-49277.628125,-1.0,1.0
ALGOUSDT,2025-03-07 08:00:00,2025-03-07 08:45:00,long_partial,0.23951999999999998,0.24237547541942597,8197189.581859636,23406.873359375,1.0,0.5
ALGOUSDT,2025-03-07 08:00:00,2025-03-07 16:00:00,long,0.23951999999999998,0.236664524580574,8197189.581859636,-23406.873359375,-1.0,1.0
ALGOUSDT,2025-03-21 15:45:00,2025-03-21 17:30:00,short,0.1885764,0.1902502226353651,27968164.445654802,-46813.74671875,-1.0,1.0
ALGOUSDT,2025-03-31 03:00:00,2025-03-31 03:45:00,short_partial,0.179358,0.17719123577434934,10262551.60952221,22236.52969140625,1.0,0.5
ALGOUSDT,2025-03-31 03:00:00,2025-03-31 09:30:00,short,0.179358,0.17285770732304803,10262551.60952221,66709.58907421875,3.0,1.0
ALGOUSDT,2025-03-31 20:45:00,2025-04-01 00:00:00,long_partial,0.1790412,0.18085963759451,13451208.187949007,24460.182660546874,1.0,0.5
ALGOUSDT,2025-03-31 20:45:00,2025-04-01 08:00:00,long,0.1790412,0.18449651278352994,13451208.187949007,73380.54798164063,3.0,1.0
ALGOUSDT,2025-04-17 15:15:00,2025-04-17 16:00:00,long_partial,0.1828336,0.18482600450931258,13504386.684953304,26906.20092660156,1.0,0.5
ALGOUSDT,2025-04-17 15:15:00,2025-04-17 18:15:00,long,0.1828336,0.18881081352793772,13504386.684953304,80718.60277980467,3.0,1.0
ALGOUSDT,2025-04-20 01:30:00,2025-04-20 03:15:00,long,0.1929134,0.19197019887197309,62758239.23403276,-59193.642038523445,-1.0,1.0
ALGOUSDT,2025-05-03 04:15:00,2025-05-03 05:45:00,short_partial,0.213426,0.21220043468239783,22942049.32570185,28116.979968298638,1.0,0.5
ALGOUSDT,2025-05-03 04:15:00,2025-05-03 08:00:00,short,0.213426,0.20974930404719347,22942049.32570185,84350.9399048959,3.0,1.0
ALGOUSDT,2025-05-09 19:00:00,2025-05-10 00:15:00,short,0.2336664,0.2363268890615927,23250370.325982973,-61857.35593025699,-1.0,1.0
ALGOUSDT,2025-05-15 01:15:00,2025-05-15 01:30:00,short_partial,0.2382756,0.23632028443762126,15026855.323100425,29382.24406687207,1.0,0.5
ALGOUSDT,2025-05-15 01:15:00,2025-05-15 01:45:00,short,0.2382756,0.23240965331286378,15026855.323100425,88146.73220061621,3.0,1.0
ALGOUSDT,2025-05-18 03:45:00,2025-05-18 04:45:00,long_partial,0.2158674,0.2176672134935408,17957676.497899063,32320.468473559282,1.0,0.5
ALGOUSDT,2025-05-18 03:45:00,2025-05-18 05:45:00,long,0.2158674,0.2212668404806224,17957676.497899063,96961.40542067784,3.0,1.0
ALGOUSDT,2025-05-20 17:00:00,2025-05-20 17:00:00,short,0.2188368,0.22073290849821736,37500507.333140574,-71105.03064183041,-1.0,1.0
ALGOUSDT,2025-05-22 13:00:00,2025-05-22 14:15:00,long_partial,0.23882140000000002,0.24089739277983557,16269271.205049584,33774.88955486945,1.0,0.5
ALGOUSDT,2025-05-22 13:00:00,2025-05-23 02:00:00,long,0.23882140000000002,0.24504937833950668,16269271.205049584,101324.66866460835,3.0,1.0
ALGOUSDT,2025-06-02 01:30:00,2025-06-02 02:00:00,long,0.195109,0.1941462056047575,77176142.05886398,-74304.75702071279,-1.0,1.0
ALGOUSDT,2025-06-24 23:00:00,2025-06-25 00:00:00,long_partial,0.1817358,0.1830747280667309,26360459.879681114,35294.75958483857,1.0,0.5
ALGOUSDT,2025-06-24 23:00:00,2025-06-25 08:45:00,long,0.1817358,0.18039687193326912,26360459.879681114,-35294.75958483857,-1.0,1.0
ALGOUSDT,2025-07-15 04:15:00,2025-07-15 05:30:00,long,0.2836316,0.27610749322795275,9381780.629685353,-70589.51916967714,-1.0,1.0
ALGOUSDT,2025-07-16 00:15:00,2025-07-16 00:45:00,short,0.2828646,0.2870234573524052,16124631.726647394,-67060.04321119329,-1.0,1.0
ALGOUSDT,2025-07-16 11:15:00,2025-07-16 12:00:00,long,0.28442999999999996,0.28025137324173766,15245927.606400145,-63707.04105063362,-1.0,1.0
ALGOUSDT,2025-07-21 23:45:00,2025-07-22 00:30:00,short_partial,0.299097,0.29566402805277664,8814766.029045586,30260.844499050967,1.0,0.5
ALGOUSDT,2025-07-21 23:45:00,2025-07-22 01:15:00,short,0.299097,0.2887980841583299,8814766.029045586,90782.53349715291,3.0,1.0
ALGOUSDT,2025-07-28 04:30:00,2025-07-28 05:15:00,long_partial,0.2846296,0.2875018827641434,11589015.31718901,33286.92894895607,1.0,0.5
ALGOUSDT,2025-07-28 04:30:00,2025-07-28 08:30:00,long,0.2846296,0.28175731723585656,11589015.31718901,-33286.92894895607,-1.0,1.0
ANIMEUSDT,2025-02-05 23:45:00,2025-02-06 02:15:00,long_partial,0.03067852,0.03120898287942112,47128651.16458652,25000.0,1.0,0.5
ANIMEUSDT,2025-02-05 23:45:00,2025-02-06 12:00:00,long,0.03067852,0.030148057120578883,47128651.16458652,-25000.0,-1.0,1.0
ANIMEUSDT,2025-02-10 07:30:00,2025-02-10 13:45:00,long_partial,0.027564759999999997,0.028089801402954064,47615292.545199804,25000.0,1.0,0.5
ANIMEUSDT,2025-02-10 07:30:00,2025-02-11 05:45:00,long,0.027564759999999997,0.029139884208862196,47615292.545199804,75000.0,3.0,1.0
ANIMEUSDT,2025-02-16 16:00:00,2025-02-16 17:30:00,short_partial,0.025550999999999997,0.025279261400171168,101200197.60653248,27500.0,1.0,0.5
ANIMEUSDT,2025-02-16 16:00:00,2025-02-17 05:00:00,short,0.025550999999999997,0.02473578420051351,101200197.60653248,82500.0,3.0,1.0
ANIMEUSDT,2025-02-20 00:15:00,2025-02-20 00:45:00,short,0.023086080000000002,0.023302384100549384,279698812.21085757,-60500.0,-1.0,1.0
ANIMEUSDT,2025-03-05 00:15:00,2025-03-05 03:45:00,long,0.02038914,0.020107874398793874,204344220.38647866,-57475.0,-1.0,1.0
ANIMEUSDT,2025-03-05 18:15:00,2025-03-05 19:00:00,short,0.02012016,0.020363739680650268,224161760.3497764,-54601.25,-1.0,1.0
ANIMEUSDT,2025-03-06 09:30:00,2025-03-06 12:00:00,long,0.020449020000000002,0.020251620641662946,262772827.31299973,-51871.1875,-1.0,1.0
ANIMEUSDT,2025-03-07 07:15:00,2025-03-07 09:15:00,long_partial,0.01918156,0.01941281402842394,106544366.9475523,24638.8140625,1.0,0.5
ANIMEUSDT,2025-03-07 07:15:00,2025-03-07 18:30:00,long,0.01918156,0.01987532208527182,106544366.9475523,73916.4421875,3.0,1.0
ANIMEUSDT,2025-03-09 08:15:00,2025-03-09 09:15:00,short_partial,0.01887768,0.018731232777688893,185068006.3509424,27102.695468750004,1.0,0.5
ANIMEUSDT,2025-03-09 08:15:00,2025-03-09 10:15:00,short,0.01887768,0.018438338333066677,185068006.3509424,81308.08640625,3.0,1.0
ANIMEUSDT,2025-03-21 06:30:00,2025-03-21 07:00:00,long,0.01812368,0.017997804033719436,473687962.7867201,-59625.93003125,-1.0,1.0
ANIMEUSDT,2025-03-30 07:30:00,2025-03-30 10:15:00,long,0.017455019999999998,0.017310568062556257,392134813.3648163,-56644.6335296875,-1.0,1.0
ANIMEUSDT,2025-03-30 16:00:00,2025-03-30 16:30:00,short_partial,0.01711416,0.016956541314202867,170704385.65407094,26906.20092660156,1.0,0.5
ANIMEUSDT,2025-03-30 16:00:00,2025-03-30 18:15:00,short,0.01711416,0.017271778685797132,170704385.65407094,-26906.20092660156,-1.0,1.0
ANIMEUSDT,2025-04-01 10:15:00,2025-04-01 10:30:00,short_partial,0.0173847,0.017240600941471472,186720171.5358529,26906.20092660156,1.0,0.5
ANIMEUSDT,2025-04-01 10:15:00,2025-04-01 11:00:00,short,0.0173847,0.016952402824414417,186720171.5358529,80718.60277980467,3.0,1.0
ANIMEUSDT,2025-04-03 02:00:00,2025-04-03 04:30:00,short,0.01636266,0.016572067919272116,282671458.8649548,-59193.642038523445,-1.0,1.0
ANIMEUSDT,2025-04-04 08:45:00,2025-04-04 10:00:00,long,0.016457020000000003,0.016335574589232994,463038986.6643988,-56233.959936597275,-1.0,1.0
ANIMEUSDT,2025-04-04 21:15:00,2025-04-05 00:00:00,long,0.01635722,0.016217208004681558,381554893.33799297,-53422.26193976739,-1.0,1.0
ANIMEUSDT,2025-04-12 22:45:00,2025-04-13 00:15:00,long,0.01557878,0.015482163964726951,525287015.75623417,-50751.14884277903,-1.0,1.0
ANIMEUSDT,2025-04-14 14:00:00,2025-04-14 15:15:00,long,0.01668656,0.01599546006962938,69763559.9164139,-48213.59140064008,-1.0,1.0
ANIMEUSDT,2025-04-15 09:30:00,2025-04-15 10:00:00,long_partial,0.01799394,0.018353630458185926,63669901.14446168,22901.455915304035,1.0,0.5
ANIMEUSDT,2025-04-15 09:30:00,2025-04-15 10:15:00,long,0.01799394,0.019073011374557778,63669901.14446168,68704.36774591211,3.0,1.0
ANIMEUSDT,2025-04-20 07:00:00,2025-04-20 08:00:00,long,0.018223479999999997,0.01805179155382681,293457155.3105298,-50383.203013668885,-1.0,1.0
ANIMEUSDT,2025-04-20 17:15:00,2025-04-20 22:30:00,short_partial,0.0176352,0.017506137567142636,185429802.4735186,23932.02143149272,1.0,0.5
ANIMEUSDT,2025-04-20 17:15:00,2025-04-21 00:30:00,short,0.0176352,0.017764262432857364,185429802.4735186,-23932.02143149272,-1.0,1.0
ANIMEUSDT,2025-04-23 13:15:00,2025-04-23 13:30:00,long,0.01802388,0.017876875197656603,325595096.8947087,-47864.04286298544,-1.0,1.0
ANIMEUSDT,2025-05-08 11:30:00,2025-05-08 12:15:00,long_partial,0.018812299999999997,0.01892056374695615,210000309.4214517,22735.420359918084,1.0,0.5
ANIMEUSDT,2025-05-08 11:30:00,2025-05-08 15:00:00,long,0.018812299999999997,0.01913709124086846,210000309.4214517,68206.26107975426,3.0,1.0
ANIMEUSDT,2025-05-08 23:15:00,2025-05-09 00:15:00,long_partial,0.01989014,0.02008034881759947,131481614.32017563,25008.96239590989,1.0,0.5
ANIMEUSDT,2025-05-08 23:15:00,2025-05-09 01:15:00,long,0.01989014,0.020460766452798405,131481614.32017563,75026.88718772968,3.0,1.0
ANIMEUSDT,2025-05-12 11:30:00,2025-05-12 11:45:00,long,0.021397120000000002,0.021147165889632974,220119273.85475597,-55019.71727100177,-1.0,1.0
ANIMEUSDT,2025-05-19 07:00:00,2025-05-19 13:30:00,short,0.02395782,0.024524480733134322,92239903.61630008,-52268.731407451676,-1.0,1.0
ANIMEUSDT,2025-06-03 02:00:00,2025-06-03 04:30:00,long,0.02712564,0.026792479780353706,149043288.81100127,-49655.2948370791,-1.0,1.0
ANIMEUSDT,2025-06-08 15:15:00,2025-06-08 17:30:00,short,0.032845559999999996,0.03355497392195573,66495072.390429735,-47172.530095225135,-1.0,1.0
ANIMEUSDT,2025-06-16 21:45:00,2025-06-16 22:15:00,short,0.023857620000000003,0.024065745721173377,215321313.18422037,-44813.90359046389,-1.0,1.0
ANIMEUSDT,2025-06-27 15:30:00,2025-06-27 15:45:00,short,0.016763459999999997,0.016897938626333913,316579738.8889871,-42573.208410940686,-1.0,1.0
ANIMEUSDT,2025-07-07 13:45:00,2025-07-07 14:30:00,short_partial,0.01639272,0.01630882069607906,241030295.24837235,20222.273995196825,1.0,0.5
ANIMEUSDT,2025-07-07 13:45:00,2025-07-07 16:15:00,short,0.01639272,0.016141022088237183,241030295.24837235,60666.821985590475,3.0,1.0
APTUSDT,2025-01-09 12:45:00,2025-01-09 13:30:00,short_partial,8.794554,8.696270252604425,254365.5554705227,25000.0,1.0,0.5
APTUSDT,2025-01-09 12:45:00,2025-01-09 15:45:00,short,8.794554,8.892837747395575,254365.5554705227,-25000.0,-1.0,1.0
APTUSDT,2025-01-12 13:00:00,2025-01-12 13:45:00,short,8.92281,8.984070416959892,816187.7192696251,-50000.0,-1.0,1.0
APTUSDT,2025-01-18 16:45:00,2025-01-18 18:15:00,short_partial,9.249462,9.110745072729257,171211.98160369892,23750.0,1.0,0.5
APTUSDT,2025-01-18 16:45:00,2025-01-19 00:30:00,short,9.249462,9.388178927270742,171211.98160369892,-23750.0,-1.0,1.0
